model_path,test_type,path_res,entity_res,precision,recall_macro,f1_macro,recall_micro,f1_micro
MultiRe_epoch-2,unseen,23.99	35.01	35.84	37.38	38.21	717,27.48	39.89	41.28	43.38	44.35	717,0.27475592747559274,0.021503693874701683,0.01994591185473826,0.27475592747559274,0.27475592747559274
MultiRe_epoch-4,unseen,13.95	22.18	23.01	24.27	25.24	717,20.92	29.85	31.1	32.64	34.03	717,0.20920502092050208,0.027632429588529756,0.023105242407351588,0.20920502092050208,0.20920502092050206
MultiRe_epoch-6,unseen,20.64	30.54	31.52	32.36	32.78	717,23.99	34.45	35.7	36.54	37.1	717,0.2398884239888424,0.021252805390578625,0.019419509777395223,0.2398884239888424,0.2398884239888424
MultiRe_epoch-8,unseen,14.78	22.73	23.57	24.97	25.38	717,20.5	29.43	30.4	32.08	32.64	717,0.20502092050209206,0.020973144844917125,0.02182732273589841,0.20502092050209206,0.20502092050209203
MultiRe_epoch-10,unseen,17.71	26.5	27.34	28.31	28.59	717,22.45	31.52	32.5	33.61	33.89	717,0.22454672245467225,0.009093058321729922,0.008515704309151391,0.22454672245467225,0.22454672245467225
MultiRe_epoch-12,unseen,20.64	30.54	31.52	31.8	32.08	717,23.43	33.75	34.87	35.15	35.56	717,0.23430962343096234,0.008450832474666943,0.008553266522346867,0.23430962343096234,0.23430962343096234
MultiRe_epoch-14,unseen,17.15	25.66	26.5	26.78	26.92	717,21.2	30.13	31.38	32.08	32.78	717,0.21199442119944212,0.01151486028536811,0.009400306076951524,0.21199442119944212,0.21199442119944215
MultiRe_epoch-16,unseen,21.2	29.15	29.71	30.13	30.4	717,25.66	34.31	35.01	35.43	35.7	717,0.25662482566248257,0.011266999519388757,0.010103520022598981,0.25662482566248257,0.25662482566248257
MultiRe_epoch-18,unseen,17.71	24.97	25.24	25.66	25.66	717,23.01	30.96	31.52	32.08	32.36	717,0.2301255230125523,0.007659637897629386,0.008530829996347238,0.2301255230125523,0.2301255230125523
MultiRe_epoch-20,unseen,20.78	29.99	30.68	31.24	31.38	717,25.24	34.87	35.7	36.26	36.68	717,0.2524407252440725,0.009809203490469912,0.009640776403227278,0.2524407252440725,0.2524407252440725
