model_path,test_type,path_res,entity_res,precision,recall_macro,f1_macro,recall_micro,f1_micro
MultiRe_epoch-2,seen,11.26	18.04	21.29	25.71	31.03	1447,13.06	32.48	46.58	65.31	78.16	1447,0.13143254520166897,0.08245805819068174,0.07754628341830111,0.13143254520166897,0.13143254520166897
MultiRe_epoch-2,unseen,9.05	15.95	20.04	26.8	36.85	1392,11.57	37.36	53.59	73.28	87.21	1392,0.11616161616161616,0.08025089007069794,0.07517814694340684,0.11616161616161616,0.11616161616161616
MultiRe_epoch-4,seen,11.47	20.04	25.85	34.21	43.19	1447,12.16	24.33	32.69	44.71	57.22	1447,0.12239221140472879,0.07983260447304744,0.07142171550571415,0.12239221140472879,0.12239221140472879
MultiRe_epoch-4,unseen,9.55	17.82	24.07	34.27	47.27	1392,12.07	37.86	52.87	71.19	88.29	1392,0.12121212121212122,0.0951690353039924,0.08477920788082054,0.12121212121212122,0.12121212121212122
MultiRe_epoch-6,seen,15.69	27.37	32.9	40.91	50.52	1447,17.62	36.83	46.72	60.12	75.12	1447,0.17732962447844228,0.11657709898023387,0.11069581680295236,0.17732962447844228,0.17732962447844228
MultiRe_epoch-6,unseen,6.82	14.01	19.11	26.29	37.57	1392,8.41	33.26	47.49	62.57	77.95	1392,0.08441558441558442,0.07405970277298776,0.0656953280604589,0.08441558441558442,0.08441558441558442
MultiRe_epoch-8,seen,16.03	28.13	34.97	43.75	51.14	1447,16.86	32.9	41.67	54.04	65.17	1447,0.16968011126564672,0.11618503748900648,0.10566997727881908,0.16968011126564672,0.16968011126564672
MultiRe_epoch-8,unseen,10.06	18.32	23.35	33.48	46.41	1392,11.64	34.63	47.92	67.96	85.7	1392,0.11688311688311688,0.09879156300586489,0.08744201131176613,0.11688311688311688,0.11688311688311688
MultiRe_epoch-10,seen,17.21	32.41	41.12	50.66	60.33	1447,17.97	37.6	48.24	60.88	73.12	1447,0.1808066759388039,0.12078742381049963,0.11230423359200013,0.1808066759388039,0.1808066759388039
MultiRe_epoch-10,unseen,9.2	17.96	24.71	35.63	48.06	1392,10.49	35.06	50.79	69.76	86.57	1392,0.10533910533910534,0.07951783259603674,0.06926809013922278,0.10533910533910534,0.10533910533910536
MultiRe_epoch-12,seen,15.55	28.06	35.38	45.27	53.14	1447,16.59	32.2	42.16	54.53	65.38	1447,0.16689847009735745,0.11177949380544797,0.1041566950560481,0.16689847009735745,0.16689847009735745
MultiRe_epoch-12,unseen,8.19	17.31	23.85	32.76	45.19	1392,9.55	35.63	51.87	69.68	85.56	1392,0.09595959595959595,0.07173580579909024,0.06384141145419395,0.09595959595959595,0.09595959595959595
MultiRe_epoch-14,seen,17.48	32.2	40.64	52.66	62.13	1447,18.73	37.66	48.65	63.23	76.23	1447,0.18845618915159945,0.1327126240132936,0.12316248542131523,0.18845618915159945,0.18845618915159945
MultiRe_epoch-14,unseen,8.41	17.74	23.06	34.05	45.69	1392,10.42	35.63	49.28	69.9	85.27	1392,0.10461760461760462,0.07923788385241312,0.07211884402388619,0.10461760461760462,0.10461760461760462
MultiRe_epoch-16,seen,17.21	33.1	42.23	53.35	62.75	1447,18.52	38.49	49.48	63.3	75.88	1447,0.18636995827538247,0.1307019663983938,0.11897499918148952,0.18636995827538247,0.18636995827538247
MultiRe_epoch-16,unseen,7.9	16.67	22.84	32.26	44.4	1392,9.34	33.98	48.13	66.31	83.19	1392,0.09379509379509379,0.07264255862449612,0.064338806341672,0.09379509379509379,0.09379509379509379
MultiRe_epoch-18,seen,17.48	32.62	40.84	51.42	61.44	1447,18.66	38.56	49.14	62.75	75.6	1447,0.18776077885952713,0.13221083208544698,0.11970030556879303,0.18776077885952713,0.18776077885952713
MultiRe_epoch-18,unseen,7.76	16.59	22.92	32.54	44.18	1392,9.48	34.41	48.56	67.53	83.69	1392,0.09523809523809523,0.07203151651550123,0.06289353289799854,0.09523809523809523,0.09523809523809523
MultiRe_epoch-20,seen,18.11	33.31	41.6	52.94	62.4	1447,19.07	38.56	48.79	62.54	75.05	1447,0.19193324061196107,0.1460639421405845,0.13032276781236138,0.19193324061196107,0.19193324061196104
MultiRe_epoch-20,unseen,7.47	15.8	21.41	31.9	43.32	1392,9.05	33.05	46.98	66.38	82.4	1392,0.09090909090909091,0.06608552240586421,0.06311055172549146,0.09090909090909091,0.09090909090909091
